DATE,TIME,YEAR,MONTH,DAY,WEEKDAY,HOUR,ACCLOC,IMPACTYPE
2006-11-30,,2006,11,30,Thursday,,At Intersection,Pedestrian Collisions
2006-11-30,,2006,11,30,Thursday,,At Intersection,Pedestrian Collisions
2006-11-30,,2006,11,30,Thursday,,At Intersection,Turning Movement
2006-11-30,,2006,11,30,Thursday,,At Intersection,Turning Movement
2006-11-30,,2006,11,30,Thursday,,At Intersection,Turning Movement
2006-11-30,,2006,11,30,Thursday,,At Intersection,Turning Movement
2006-11-30,,2006,11,30,Thursday,,At Intersection,Turning Movement
2006-12-01,,2006,12,1,Friday,,,Pedestrian Collisions
2006-12-01,,2006,12,1,Friday,,,Pedestrian Collisions
2006-12-01,,2006,12,1,Friday,,,Pedestrian Collisions
2006-12-02,,2006,12,2,Saturday,,,Pedestrian Collisions
2006-12-02,,2006,12,2,Saturday,,,Pedestrian Collisions
2006-12-02,,2006,12,2,Saturday,,At Intersection,Pedestrian Collisions
2006-12-02,,2006,12,2,Saturday,,At Intersection,Pedestrian Collisions
2006-12-05,,2006,12,5,Tuesday,,,Pedestrian Collisions
2006-12-05,,2006,12,5,Tuesday,,,Pedestrian Collisions
2006-12-05,,2006,12,5,Tuesday,,At Intersection,Turning Movement
2006-12-05,,2006,12,5,Tuesday,,At Intersection,Turning Movement
2006-12-05,,2006,12,5,Tuesday,,At Intersection,Turning Movement
2006-12-05,,2006,12,5,Tuesday,,,Pedestrian Collisions
2006-12-05,,2006,12,5,Tuesday,,,Pedestrian Collisions
2006-12-05,,2006,12,5,Tuesday,,,Pedestrian Collisions
2006-12-05,,2006,12,5,Tuesday,,,Pedestrian Collisions
2006-12-05,,2006,12,5,Tuesday,,,Pedestrian Collisions
2006-12-06,,2006,12,6,Wednesday,,At Intersection,Pedestrian Collisions
2006-12-06,,2006,12,6,Wednesday,,At Intersection,Pedestrian Collisions
2006-12-06,,2006,12,6,Wednesday,,At Intersection,Pedestrian Collisions
2006-12-06,,2006,12,6,Wednesday,,,Pedestrian Collisions
2006-12-06,,2006,12,6,Wednesday,,,Pedestrian Collisions
2006-12-06,,2006,12,6,Wednesday,,At Intersection,Pedestrian Collisions
2006-12-06,,2006,12,6,Wednesday,,At Intersection,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,At Intersection,Rear End
2006-12-07,,2006,12,7,Thursday,,At Intersection,Rear End
2006-12-07,,2006,12,7,Thursday,,At Intersection,Rear End
2006-12-07,,2006,12,7,Thursday,,At Intersection,Rear End
2006-12-07,,2006,12,7,Thursday,,,Cyclist Collisions
2006-12-07,,2006,12,7,Thursday,,,Cyclist Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-07,,2006,12,7,Thursday,,,Pedestrian Collisions
2006-12-08,,2006,12,8,Friday,,,Sideswipe
2006-12-08,,2006,12,8,Friday,,,Sideswipe
2006-12-08,,2006,12,8,Friday,,,Sideswipe
2006-12-08,,2006,12,8,Friday,,,Sideswipe
2006-12-08,,2006,12,8,Friday,,,Pedestrian Collisions
2006-12-08,,2006,12,8,Friday,,,Pedestrian Collisions
2006-12-08,,2006,12,8,Friday,,,Pedestrian Collisions
2006-12-08,,2006,12,8,Friday,,,Approaching
2006-12-08,,2006,12,8,Friday,,,Approaching
2006-12-08,,2006,12,8,Friday,,,Approaching
2006-12-08,,2006,12,8,Friday,,,Approaching
2006-12-08,,2006,12,8,Friday,,,Approaching
2006-12-10,,2006,12,10,Sunday,,,Pedestrian Collisions
2006-12-10,,2006,12,10,Sunday,,,Pedestrian Collisions
2006-12-10,,2006,12,10,Sunday,,At Intersection,Angle
2006-12-10,,2006,12,10,Sunday,,At Intersection,Angle
2006-12-10,,2006,12,10,Sunday,,At Intersection,Angle
2006-12-10,,2006,12,10,Sunday,,At Intersection,Pedestrian Collisions
2006-12-10,,2006,12,10,Sunday,,At Intersection,Pedestrian Collisions
2006-12-11,,2006,12,11,Monday,,,Approaching
2006-12-11,,2006,12,11,Monday,,,Approaching
2006-12-11,,2006,12,11,Monday,,,SMV Other
2006-12-11,,2006,12,11,Monday,,,SMV Other
2006-12-11,,2006,12,11,Monday,,,SMV Other
2006-12-11,,2006,12,11,Monday,,,SMV Other
2006-12-13,,2006,12,13,Wednesday,,At Intersection,Angle
2006-12-13,,2006,12,13,Wednesday,,At Intersection,Angle
2006-12-13,,2006,12,13,Wednesday,,At Intersection,Angle
2006-12-16,,2006,12,16,Saturday,,At Intersection,Angle
2006-12-16,,2006,12,16,Saturday,,At Intersection,Angle
2006-12-16,,2006,12,16,Saturday,,At Intersection,Angle
2006-12-16,,2006,12,16,Saturday,,At Intersection,Angle
2006-12-16,,2006,12,16,Saturday,,,Sideswipe
2006-12-16,,2006,12,16,Saturday,,,Sideswipe
2006-12-17,,2006,12,17,Sunday,,,Turning Movement
2006-12-17,,2006,12,17,Sunday,,,Turning Movement
2006-12-17,,2006,12,17,Sunday,,,Turning Movement
2006-12-17,,2006,12,17,Sunday,,,Turning Movement
2006-12-17,,2006,12,17,Sunday,,At Intersection,Pedestrian Collisions
2006-12-17,,2006,12,17,Sunday,,At Intersection,Pedestrian Collisions
2006-12-17,,2006,12,17,Sunday,,At Intersection,Pedestrian Collisions
2006-12-17,,2006,12,17,Sunday,,At Intersection,Pedestrian Collisions
2006-12-19,,2006,12,19,Tuesday,,At Intersection,Angle
2006-12-19,,2006,12,19,Tuesday,,At Intersection,Angle
2006-12-19,,2006,12,19,Tuesday,,At Intersection,Angle
2006-12-19,,2006,12,19,Tuesday,,At Intersection,Angle
2006-12-19,,2006,12,19,Tuesday,,At Intersection,Angle
2006-12-19,,2006,12,19,Tuesday,,At Intersection,Angle
2006-12-19,,2006,12,19,Tuesday,,,Pedestrian Collisions
2006-12-19,,2006,12,19,Tuesday,,,Pedestrian Collisions
2006-12-19,,2006,12,19,Tuesday,,,SMV Unattended Vehicle
2006-12-19,,2006,12,19,Tuesday,,,SMV Unattended Vehicle
2006-12-19,,2006,12,19,Tuesday,,,SMV Unattended Vehicle
2006-12-19,,2006,12,19,Tuesday,,,SMV Unattended Vehicle
2006-12-20,,2006,12,20,Wednesday,,At Intersection,Pedestrian Collisions
2006-12-20,,2006,12,20,Wednesday,,At Intersection,Pedestrian Collisions
2006-12-20,,2006,12,20,Wednesday,,,Angle
2006-12-20,,2006,12,20,Wednesday,,,Angle
2006-12-20,,2006,12,20,Wednesday,,,Angle
2006-12-20,,2006,12,20,Wednesday,,,Angle
2006-12-20,,2006,12,20,Wednesday,,At Intersection,Cyclist Collisions
2006-12-20,,2006,12,20,Wednesday,,At Intersection,Cyclist Collisions
2006-12-20,,2006,12,20,Wednesday,,At Intersection,Cyclist Collisions
2006-12-22,,2006,12,22,Friday,,,Pedestrian Collisions
2006-12-22,,2006,12,22,Friday,,,Pedestrian Collisions
2006-12-23,,2006,12,23,Saturday,,,Rear End
2006-12-23,,2006,12,23,Saturday,,,Rear End
2006-12-23,,2006,12,23,Saturday,,,Rear End
2006-12-23,,2006,12,23,Saturday,,,Pedestrian Collisions
2006-12-23,,2006,12,23,Saturday,,,Pedestrian Collisions
2006-12-23,,2006,12,23,Saturday,,,Pedestrian Collisions
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,SMV Other
2006-12-24,,2006,12,24,Sunday,,At Intersection,Angle
2006-12-24,,2006,12,24,Sunday,,At Intersection,Angle
2006-12-24,,2006,12,24,Sunday,,At Intersection,Angle
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Approaching
2006-12-24,,2006,12,24,Sunday,,,Pedestrian Collisions
2006-12-24,,2006,12,24,Sunday,,,Pedestrian Collisions
2006-12-24,,2006,12,24,Sunday,,,SMV Other
2006-12-24,,2006,12,24,Sunday,,,SMV Other
2006-12-24,,2006,12,24,Sunday,,,SMV Other
2006-12-24,,2006,12,24,Sunday,,,SMV Other
2006-12-25,,2006,12,25,Monday,,,Turning Movement
2006-12-25,,2006,12,25,Monday,,,Turning Movement
2006-12-25,,2006,12,25,Monday,,,Turning Movement
2006-12-25,,2006,12,25,Monday,,,Turning Movement
2006-12-25,,2006,12,25,Monday,,At Intersection,Pedestrian Collisions
2006-12-25,,2006,12,25,Monday,,At Intersection,Pedestrian Collisions
2006-12-27,,2006,12,27,Wednesday,,,Pedestrian Collisions
2006-12-27,,2006,12,27,Wednesday,,,Pedestrian Collisions
2006-12-28,,2006,12,28,Thursday,,,SMV Other
2006-12-28,,2006,12,28,Thursday,,,SMV Other
2006-12-31,,2006,12,31,Sunday,,,Pedestrian Collisions
2006-12-31,,2006,12,31,Sunday,,,Pedestrian Collisions
2006-12-31,,2006,12,31,Sunday,,,Pedestrian Collisions
2006-12-31,,2006,12,31,Sunday,,,Pedestrian Collisions
2006-12-31,,2006,12,31,Sunday,,,Pedestrian Collisions
2006-12-31,,2006,12,31,Sunday,,,SMV Other
2006-12-31,,2006,12,31,Sunday,,,SMV Other
2006-12-31,,2006,12,31,Sunday,,,SMV Other
2006-12-31,,2006,12,31,Sunday,,,SMV Other
2007-01-01,,2007,1,1,Monday,,,Pedestrian Collisions
2007-01-01,,2007,1,1,Monday,,,Pedestrian Collisions
2007-01-01,,2007,1,1,Monday,,,Pedestrian Collisions
2007-01-01,,2007,1,1,Monday,,,Pedestrian Collisions
2007-01-01,,2007,1,1,Monday,,At Intersection,Pedestrian Collisions
2007-01-01,,2007,1,1,Monday,,At Intersection,Pedestrian Collisions
2007-01-01,,2007,1,1,Monday,,At Intersection,Pedestrian Collisions
2007-01-02,,2007,1,2,Tuesday,,At Intersection,Pedestrian Collisions
2007-01-02,,2007,1,2,Tuesday,,At Intersection,Pedestrian Collisions
2007-01-02,,2007,1,2,Tuesday,,At Intersection,Pedestrian Collisions
2007-01-03,,2007,1,3,Wednesday,,At Intersection,Rear End
2007-01-03,,2007,1,3,Wednesday,,At Intersection,Rear End
2007-01-03,,2007,1,3,Wednesday,,At Intersection,Rear End
2007-01-04,,2007,1,4,Thursday,,At Intersection,Pedestrian Collisions
2007-01-04,,2007,1,4,Thursday,,At Intersection,Pedestrian Collisions
2007-01-05,,2007,1,5,Friday,,,Approaching
2007-01-05,,2007,1,5,Friday,,,Approaching
2007-01-05,,2007,1,5,Friday,,,Approaching
2007-01-05,,2007,1,5,Friday,,,Approaching
2007-01-05,,2007,1,5,Friday,,,Approaching
2007-01-05,,2007,1,5,Friday,,,Angle
2007-01-05,,2007,1,5,Friday,,,Angle
2007-01-05,,2007,1,5,Friday,,,Angle
2007-01-06,,2007,1,6,Saturday,,,Turning Movement
2007-01-06,,2007,1,6,Saturday,,,Turning Movement
2007-01-06,,2007,1,6,Saturday,,,Turning Movement
2007-01-06,,2007,1,6,Saturday,,,Turning Movement
2007-01-06,,2007,1,6,Saturday,,,Turning Movement
2007-01-07,,2007,1,7,Sunday,,Non Intersection,SMV Other
2007-01-09,,2007,1,9,Tuesday,,,Pedestrian Collisions
2007-01-09,,2007,1,9,Tuesday,,,Pedestrian Collisions
2007-01-09,,2007,1,9,Tuesday,,,Pedestrian Collisions
2007-01-10,,2007,1,10,Wednesday,,,Pedestrian Collisions
2007-01-10,,2007,1,10,Wednesday,,,Pedestrian Collisions
2007-01-10,,2007,1,10,Wednesday,,,Pedestrian Collisions
2007-01-12,,2007,1,12,Friday,,,SMV Other
2007-01-12,,2007,1,12,Friday,,At Intersection,Pedestrian Collisions
2007-01-12,,2007,1,12,Friday,,At Intersection,Pedestrian Collisions
2007-01-12,,2007,1,12,Friday,,,Pedestrian Collisions
2007-01-12,,2007,1,12,Friday,,,Pedestrian Collisions
2007-01-12,,2007,1,12,Friday,,,Pedestrian Collisions
2007-01-12,,2007,1,12,Friday,,,Pedestrian Collisions
2007-01-12,,2007,1,12,Friday,,,Pedestrian Collisions
2007-01-14,,2007,1,14,Sunday,,,SMV Other
2007-01-14,,2007,1,14,Sunday,,,SMV Other
2007-01-14,,2007,1,14,Sunday,,,SMV Other
2007-01-14,,2007,1,14,Sunday,,,SMV Other
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-15,,2007,1,15,Monday,,,Approaching
2007-01-16,,2007,1,16,Tuesday,,,Approaching
2007-01-16,,2007,1,16,Tuesday,,,Approaching
2007-01-16,,2007,1,16,Tuesday,,,Approaching
2007-01-16,,2007,1,16,Tuesday,,,Approaching
2007-01-16,,2007,1,16,Tuesday,,,Approaching
2007-01-16,,2007,1,16,Tuesday,,At Intersection,Turning Movement
2007-01-16,,2007,1,16,Tuesday,,At Intersection,Turning Movement
2007-01-16,,2007,1,16,Tuesday,,At Intersection,Turning Movement
2007-01-16,,2007,1,16,Tuesday,,,Pedestrian Collisions
2007-01-16,,2007,1,16,Tuesday,,,Pedestrian Collisions
2007-01-17,,2007,1,17,Wednesday,,,Pedestrian Collisions
2007-01-17,,2007,1,17,Wednesday,,,Pedestrian Collisions
2007-01-17,,2007,1,17,Wednesday,,,Pedestrian Collisions
2007-01-18,,2007,1,18,Thursday,,,Angle
2007-01-18,,2007,1,18,Thursday,,,Angle
2007-01-18,,2007,1,18,Thursday,,,Angle
2007-01-18,,2007,1,18,Thursday,,,SMV Other
2007-01-18,,2007,1,18,Thursday,,,SMV Other
2007-01-18,,2007,1,18,Thursday,,,SMV Other
2007-01-19,,2007,1,19,Friday,,,Pedestrian Collisions
2007-01-19,,2007,1,19,Friday,,,Pedestrian Collisions
2007-01-19,,2007,1,19,Friday,,,Pedestrian Collisions
2007-01-19,,2007,1,19,Friday,,,Pedestrian Collisions
2007-01-19,,2007,1,19,Friday,,,Pedestrian Collisions
2007-01-22,,2007,1,22,Monday,,At Intersection,Turning Movement
2007-01-22,,2007,1,22,Monday,,At Intersection,Turning Movement
2007-01-22,,2007,1,22,Monday,,At Intersection,Turning Movement
2007-01-22,,2007,1,22,Monday,,At Intersection,Turning Movement
2007-01-22,,2007,1,22,Monday,,At Intersection,Turning Movement
2007-01-23,,2007,1,23,Tuesday,,,Pedestrian Collisions
2007-01-23,,2007,1,23,Tuesday,,,Pedestrian Collisions
2007-01-23,,2007,1,23,Tuesday,,,Pedestrian Collisions
2007-01-23,,2007,1,23,Tuesday,,,Pedestrian Collisions
2007-01-23,,2007,1,23,Tuesday,,,SMV Other
2007-01-23,,2007,1,23,Tuesday,,,SMV Other
2007-01-23,,2007,1,23,Tuesday,,,SMV Other
2007-01-24,,2007,1,24,Wednesday,,At Intersection,Turning Movement
2007-01-24,,2007,1,24,Wednesday,,At Intersection,Turning Movement
2007-01-24,,2007,1,24,Wednesday,,At Intersection,Turning Movement
2007-01-26,,2007,1,26,Friday,,At Intersection,Pedestrian Collisions
2007-01-26,,2007,1,26,Friday,,At Intersection,Pedestrian Collisions
2007-01-26,,2007,1,26,Friday,,At Intersection,Pedestrian Collisions
2007-01-29,,2007,1,29,Monday,,,Pedestrian Collisions
2007-01-29,,2007,1,29,Monday,,,Pedestrian Collisions
2007-01-29,,2007,1,29,Monday,,,Pedestrian Collisions
2007-01-30,,2007,1,30,Tuesday,,At Intersection,Pedestrian Collisions
2007-01-30,,2007,1,30,Tuesday,,At Intersection,Pedestrian Collisions
2007-02-01,,2007,2,1,Thursday,,,SMV Other
2007-02-02,,2007,2,2,Friday,,At Intersection,Turning Movement
2007-02-02,,2007,2,2,Friday,,At Intersection,Turning Movement
2007-02-02,,2007,2,2,Friday,,At Intersection,Turning Movement
2007-02-02,,2007,2,2,Friday,,,Turning Movement
2007-02-02,,2007,2,2,Friday,,,Turning Movement
2007-02-02,,2007,2,2,Friday,,,Turning Movement
2007-02-03,,2007,2,3,Saturday,,At Intersection,Pedestrian Collisions
2007-02-03,,2007,2,3,Saturday,,At Intersection,Pedestrian Collisions
2007-02-05,,2007,2,5,Monday,,At Intersection,Angle
2007-02-05,,2007,2,5,Monday,,At Intersection,Angle
2007-02-05,,2007,2,5,Monday,,At Intersection,Angle
2007-02-05,,2007,2,5,Monday,,At Intersection,Angle
2007-02-05,,2007,2,5,Monday,,At Intersection,Angle
2007-02-05,,2007,2,5,Monday,,At Intersection,Angle
2007-02-06,,2007,2,6,Tuesday,,At Intersection,Turning Movement
2007-02-06,,2007,2,6,Tuesday,,At Intersection,Turning Movement
2007-02-06,,2007,2,6,Tuesday,,At Intersection,Turning Movement
2007-02-06,,2007,2,6,Tuesday,,,SMV Other
2007-02-06,,2007,2,6,Tuesday,,,SMV Other
2007-02-06,,2007,2,6,Tuesday,,,Pedestrian Collisions
2007-02-06,,2007,2,6,Tuesday,,,Pedestrian Collisions
2007-02-06,,2007,2,6,Tuesday,,,Pedestrian Collisions
2007-02-06,,2007,2,6,Tuesday,,At Intersection,Turning Movement
2007-02-06,,2007,2,6,Tuesday,,At Intersection,Turning Movement
2007-02-07,,2007,2,7,Wednesday,,Non Intersection,Pedestrian Collisions
2007-02-07,,2007,2,7,Wednesday,,Non Intersection,Pedestrian Collisions
2007-02-07,,2007,2,7,Wednesday,,Non Intersection,Pedestrian Collisions
2007-02-07,,2007,2,7,Wednesday,,,Pedestrian Collisions
2007-02-07,,2007,2,7,Wednesday,,,Pedestrian Collisions
2007-02-08,,2007,2,8,Thursday,,,Turning Movement
2007-02-08,,2007,2,8,Thursday,,,Turning Movement
2007-02-08,,2007,2,8,Thursday,,,Turning Movement
2007-02-08,,2007,2,8,Thursday,,,Turning Movement
2007-02-08,,2007,2,8,Thursday,,,Pedestrian Collisions
2007-02-08,,2007,2,8,Thursday,,,Pedestrian Collisions
2007-02-08,,2007,2,8,Thursday,,,SMV Unattended Vehicle
2007-02-08,,2007,2,8,Thursday,,,SMV Unattended Vehicle
2007-02-09,,2007,2,9,Friday,,,Rear End
2007-02-09,,2007,2,9,Friday,,,Rear End
2007-02-09,,2007,2,9,Friday,,,Rear End
2007-02-09,,2007,2,9,Friday,,,Rear End
2007-02-09,,2007,2,9,Friday,,,Rear End
2007-02-09,,2007,2,9,Friday,,,Rear End
2007-02-10,,2007,2,10,Saturday,,At Intersection,Pedestrian Collisions
2007-02-10,,2007,2,10,Saturday,,At Intersection,Pedestrian Collisions
2007-02-10,,2007,2,10,Saturday,,At Intersection,Pedestrian Collisions
2007-02-10,,2007,2,10,Saturday,,At Intersection,Pedestrian Collisions
2007-02-10,,2007,2,10,Saturday,,At Intersection,Pedestrian Collisions
2007-02-11,,2007,2,11,Sunday,,At Intersection,Pedestrian Collisions
2007-02-11,,2007,2,11,Sunday,,At Intersection,Pedestrian Collisions
2007-02-11,,2007,2,11,Sunday,,At Intersection,Pedestrian Collisions
2007-02-12,,2007,2,12,Monday,,,SMV Other
2007-02-12,,2007,2,12,Monday,,,SMV Other
2007-02-12,,2007,2,12,Monday,,At Intersection,Cyclist Collisions
2007-02-12,,2007,2,12,Monday,,At Intersection,Cyclist Collisions
2007-02-13,,2007,2,13,Tuesday,,,SMV Other
2007-02-13,,2007,2,13,Tuesday,,,SMV Other
2007-02-13,,2007,2,13,Tuesday,,,SMV Other
2007-02-13,,2007,2,13,Tuesday,,,SMV Other
2007-02-14,,2007,2,14,Wednesday,,,Pedestrian Collisions
2007-02-14,,2007,2,14,Wednesday,,,Pedestrian Collisions
2007-02-14,,2007,2,14,Wednesday,,At Intersection,Angle
2007-02-14,,2007,2,14,Wednesday,,At Intersection,Angle
2007-02-14,,2007,2,14,Wednesday,,At Intersection,Angle
2007-02-14,,2007,2,14,Wednesday,,At Intersection,Angle
2007-02-15,,2007,2,15,Thursday,,,Rear End
2007-02-15,,2007,2,15,Thursday,,,Rear End
2007-02-15,,2007,2,15,Thursday,,,Rear End
2007-02-15,,2007,2,15,Thursday,,At Intersection,Pedestrian Collisions
2007-02-15,,2007,2,15,Thursday,,At Intersection,Pedestrian Collisions
2007-02-15,,2007,2,15,Thursday,,At Intersection,Pedestrian Collisions
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-16,,2007,2,16,Friday,,At Intersection,Turning Movement
2007-02-18,,2007,2,18,Sunday,,At Intersection,Turning Movement
2007-02-18,,2007,2,18,Sunday,,At Intersection,Turning Movement
2007-02-19,,2007,2,19,Monday,,,Pedestrian Collisions
2007-02-19,,2007,2,19,Monday,,,Pedestrian Collisions
2007-02-19,,2007,2,19,Monday,,,Pedestrian Collisions
2007-02-19,,2007,2,19,Monday,,At Intersection,Turning Movement
2007-02-19,,2007,2,19,Monday,,At Intersection,Turning Movement
2007-02-21,,2007,2,21,Wednesday,,,Approaching
2007-02-21,,2007,2,21,Wednesday,,,Approaching
2007-02-21,,2007,2,21,Wednesday,,,Approaching
2007-02-21,,2007,2,21,Wednesday,,,Approaching
2007-02-21,,2007,2,21,Wednesday,,,Approaching
2007-02-21,,2007,2,21,Wednesday,,,Approaching
2007-02-23,,2007,2,23,Friday,,At Intersection,Pedestrian Collisions
2007-02-23,,2007,2,23,Friday,,At Intersection,Pedestrian Collisions
2007-02-24,,2007,2,24,Saturday,,At Intersection,Pedestrian Collisions
2007-02-24,,2007,2,24,Saturday,,At Intersection,Pedestrian Collisions
2007-02-24,,2007,2,24,Saturday,,At Intersection,Pedestrian Collisions
2007-02-25,,2007,2,25,Sunday,,,SMV Other
2007-02-25,,2007,2,25,Sunday,,,SMV Other
2007-02-25,,2007,2,25,Sunday,,,SMV Other
2007-02-25,,2007,2,25,Sunday,,At Intersection,Pedestrian Collisions
2007-02-25,,2007,2,25,Sunday,,At Intersection,Pedestrian Collisions
2007-02-25,,2007,2,25,Sunday,,At Intersection,Pedestrian Collisions
2007-02-25,,2007,2,25,Sunday,,,Angle
2007-02-25,,2007,2,25,Sunday,,,Angle
2007-02-25,,2007,2,25,Sunday,,,Angle
2007-02-25,,2007,2,25,Sunday,,,Angle
2007-02-25,,2007,2,25,Sunday,,,SMV Other
2007-02-25,,2007,2,25,Sunday,,,SMV Other
2007-02-28,,2007,2,28,Wednesday,,,Cyclist Collisions
2007-02-28,,2007,2,28,Wednesday,,,Cyclist Collisions
2007-02-28,,2007,2,28,Wednesday,,,Cyclist Collisions
2007-02-28,,2007,2,28,Wednesday,,,Cyclist Collisions
2007-02-28,,2007,2,28,Wednesday,,At Intersection,Rear End
2007-02-28,,2007,2,28,Wednesday,,At Intersection,Rear End
2007-02-28,,2007,2,28,Wednesday,,At Intersection,Rear End
2007-02-28,,2007,2,28,Wednesday,,At Intersection,Rear End
2007-02-28,,2007,2,28,Wednesday,,At Intersection,Rear End
2007-02-28,,2007,2,28,Wednesday,,At Intersection,Rear End
2007-03-01,,2007,3,1,Thursday,,,Approaching
2007-03-01,,2007,3,1,Thursday,,,Approaching
2007-03-01,,2007,3,1,Thursday,,,Approaching
2007-03-01,,2007,3,1,Thursday,,,Approaching
2007-03-01,,2007,3,1,Thursday,,,Approaching
2007-03-03,,2007,3,3,Saturday,,,Pedestrian Collisions
2007-03-03,,2007,3,3,Saturday,,,Pedestrian Collisions
2007-03-03,,2007,3,3,Saturday,,,Pedestrian Collisions
2007-03-03,,2007,3,3,Saturday,,,Pedestrian Collisions
2007-03-03,,2007,3,3,Saturday,,,Approaching
2007-03-03,,2007,3,3,Saturday,,,Approaching
2007-03-03,,2007,3,3,Saturday,,,Approaching
2007-03-03,,2007,3,3,Saturday,,,Approaching
2007-03-04,,2007,3,4,Sunday,,,SMV Other
2007-03-04,,2007,3,4,Sunday,,,SMV Other
2007-03-04,,2007,3,4,Sunday,,,SMV Other
2007-03-05,,2007,3,5,Monday,,At Intersection,Pedestrian Collisions
2007-03-05,,2007,3,5,Monday,,At Intersection,Pedestrian Collisions
2007-03-05,,2007,3,5,Monday,,At Intersection,Pedestrian Collisions
